Công ty,Năm,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155
16,2017,0,0,0,100621.236,0,3703.349,12187.907,4840.41,5848.497,195.979,1303.021,26525.023,30730.439,0,0,206.706,921.293,137.664,6.027,29458.749,0,2895.715,2859.236,36.479,621.451,323.376,298.075,11703.282,0,969.468,11284.602,100621.236,97662.286,1885.061,189.204,154.283,730.402,100621.236,26585.887,51384.071,22651.278,100621.236,8202.562,54172.034,11.888,173.855,38048.342,12.555,31863.91,30896.172,30062.218,15834.836,0,11727.432,2499.95,872.042,-38.088,967.738,1715.663,0,0,0,0,1715.663,-747.925,-747.925,128275.377,36412.964,91554.384,0,266.461,41.568,128275.377,0,0,0,59528.778,68746.599,11509.779,9119.891,108.963,2236.356,0,2236.356,0,44.569,6282.936,5119.84,237.743,442.32,483.033,64.88,0,68.13,0,34.674,0,0,87.28,0,-69.25,0,0,0,0,-55.954,5.659,76.866,173.621,0,0,-30.341,-214.487,0,0,0,0,0,0,370.117,153.952,0,-9.533,0,225.698,0,-578.634,0,8.188,0,0,0,24.981,0,0,0,0,-483.636,-128.167,2813.096,75.391,1506.146,1285.366,106.436,0.308,0,114.036,565.216,194.299,370.917,593.638,67.758,0,0,4.947
16,2018,0,0,0,119193.424,0,4499.177,14156.994,6918.55,5980.515,168.792,1089.137,28303.886,39844.301,0,0,329.172,2716.075,166.765,2.476,36419.69,210.123,3457.826,2939.413,518.413,1007.852,683.117,324.735,13051.904,0,0,14871.484,119193.424,116079.083,1433.886,501.728,233.61,945.117,119193.424,36078.919,56910.191,26204.314,119193.424,7877.057,61962.01,28.885,133.704,49158.529,33.239,35665.848,35128.089,34749.258,17656.721,0,15314.188,1778.349,431.113,-52.282,537.759,1175.212,0,0,0,0,1175.212,-637.453,-637.453,124948.075,22719.344,101937.653,0,274.919,16.159,124948.075,28658.457,21.926,280.685,76030.818,19956.189,13856.32,11480.033,128.767,2193.191,0,2193.191,0,54.329,8840.534,7291.472,185.664,653.689,709.709,152.825,0,113.267,0,86.151,0,0,131.74,0,-97.381,0,0,0,0,-80.952,6.914,151.72,143.551,0,0,-3.322,-285.035,0,0,0,0,0,0,-4.683,81.594,0,-66.368,0,-19.909,0,-291.397,0,5.882,0,0,0,52.318,0,0,0,0,-321.69,-27.907,3048.068,92.731,1620.343,1331.332,138.442,0.486,0,150.083,662.755,235.196,427.559,487.796,109.73,0,0,74.713
16,2019,0,0,0,140522.626,0,5995.308,13968.976,7790.904,5165.018,267.189,745.865,25363.537,54871.699,0,0,418.186,8362.743,4695.967,2622.957,38573.361,198.485,4976.678,3755.422,1221.256,2479.954,1265.225,1214.729,7986.088,0,0,24880.386,140522.626,136969.744,1522.545,279.874,324.179,1426.284,140522.626,43149.269,65687.71,31685.647,140522.626,7011.535,77640.34,11.69,122.932,55702.863,33.266,34796.118,34611.957,34351.206,20157.9,0,13833.311,359.995,431.113,-170.362,184.161,359.343,0,0,0,0,359.343,-175.182,-175.182,136847.259,19684.437,116936.659,0,184.349,41.814,136847.259,31832.468,27.495,574.48,86180.767,18232.049,16259.848,13816.657,169.516,2224.569,0,2224.569,0,49.106,10198.972,7680.265,321.37,1392.564,804.773,393.411,0,165.538,0,272.983,0,0,153.962,0,-122.142,0,0,0,0,-76.93,63.982,99.44,303.712,0,0,-42.276,-296.894,0,0,4.07,4.07,0,0,-53.806,23.797,0,-3.915,0,-73.688,0,37.787,0,12.035,0,0,0,78.876,0,0,0,0,0,-53.124,4032.18,94.536,1864.881,1556.561,158.303,0.569,0,149.448,726.329,239.834,486.495,1144.726,126.409,0,0,75.299
16,2020,279,0,0,176621.536,0,9208.73,19738.414,13874.231,4893.446,574.28,396.457,24320.61,65495.23,0,0,585.854,9292.412,4743.932,2801.154,47653.037,418.841,4760.346,3550.012,1210.334,15090.848,5166.342,9924.506,3495.247,0,0,34512.111,176621.536,172777.892,1316.295,404.729,356.353,1766.267,176621.536,56199.575,81581.195,38840.766,176621.536,6278.928,93880.756,0,131.234,76279.13,51.488,33360.012,33360.012,32943.215,23508.65,2656,6376,402.612,431.113,-14.316,0,0,0,0,0,0,0,0,0,174525.987,25281.802,148969.339,0,252.861,21.985,174525.987,43970.163,7.426,1110.799,106265.748,23171.851,17869.155,15724.389,75.214,2036.835,0,2036.835,0,32.717,11148.984,8187.26,135.83,1961.186,864.708,626.801,0,201.901,0,458.029,0,0,199.893,0,-138.509,0,0,0,0,-94.513,62.043,69.094,340.052,0,0,-67.331,-279.772,0,0,33.65,33.65,0,0,137.734,62.901,0,-26.538,0,101.371,0,190.412,135.023,9.606,0,0,0,112.459,0,0,0,0,0,-66.676,4645.147,103.59,2239.354,1892.102,186.579,0.517,0,160.156,810.693,257.567,553.126,1268.976,145.93,0,0,76.604
16,2021,232.521,0,0,208954.136,0,13470.163,25884.095,16862.684,4535.069,3685.765,800.577,22122.535,68394.834,0,0,410.519,7921.959,6742.539,1562.237,51256.686,500.894,6440.891,5423.936,1016.955,9081.251,3300.602,5780.649,1018.201,0,0,62542.166,208954.136,204089.692,2000.99,460.296,1069.63,1333.528,208954.136,70667.278,92483.21,45803.648,208954.136,5092.309,106559.826,0,124.109,97147.593,30.299,38689.486,38689.486,38275.693,25003.99,0,13196.903,74.8,431.113,-17.319,0,0,0,0,0,0,0,0,0,180273.213,17843.308,162156.84,0,263.984,9.081,180276.346,48282.184,17.391,973.892,115085.412,15917.467,20925.551,19093.098,106.258,1694.722,0,1694.722,0,31.473,11908.392,8985.045,101.041,1945.335,876.971,857.882,0,207.883,0,660.064,0,0,245.949,0,-160.784,0,0,0,0,-95.23,138.787,512.956,350.58,0,0,-63.702,-661.047,0,0,4.543,4.625,-0.082,0,-1.384,34.404,0,-30.367,0,-5.421,0,33.702,162.114,12.768,0,0,0,24.151,0,0,0,0,0,-165.331,5090.421,108.199,2737.169,2345.285,205.835,0.782,0,185.267,855.389,273.136,582.253,1179.131,170.195,0,0,40.338
16,2022,566.28,0,,235506.871,0,18225.025,20981,16893.51,3707.662,178.952,200.876,44511.469,71719.988,0,0,376.457,14998.363,1585.087,12.971,54006.469,740.641,1742.802,1672.054,70.748,2477.942,1695.501,782.441,3911.365,15287.303,290.832,56359.145,235506.871,228513.627,3566.426,1069.695,1004.566,1352.557,235506.871,88471.294,100339.749,46695.828,235506.871,3692.104,114770.55,0,75.614,116942.677,25.926,42007.29,42007.29,42007.289,27915.448,0,14091.841,0,,,,,,,,,,,,215888.025,18760.984,196966.597,0,139.663,20.781,215888.025,53622.557,23.106,4013.522,139353.905,18874.935,25225.644,22696.143,583.502,1868.956,0,1868.956,0,77.043,13325.675,10242.271,356.843,1903.706,822.855,1661.862,216.823,0,0,1623.724,0,0,255.965,-190.804,0,0,0,0,0,-243.846,10.463,448.513,1222.39,0,0,-475.913,-1184.527,0,0,-2.769,0,-2.769,0,345.762,343.379,0,-14.302,0,16.685,0,201.147,298.26,8.816,0,0,0,27.251,0,0,0,0,0,-133.18,5306.893,118.935,3038.695,2563.451,237.687,1.183,0,236.374,884.358,282.836,601.522,1072.013,181.642,2.166,0,9.084
16,2023,580.44,0,0,275430.884,0,21381.814,32762.956,23272.541,9280.687,101.788,107.94,40917.258,73282.213,0,0,267.549,23386.552,1157.097,0,47821.301,649.714,9347.575,1539.252,7808.323,279.179,67.805,211.374,13982.476,23618.699,286.343,59572.371,275430.884,268630.841,3111.392,812.753,1706.597,1169.301,275430.884,114751.09,117315.182,43364.612,275430.884,3615.55,156541.575,0,40.03,115176.261,57.468,46844.368,46844.368,46844.367,27708.77,0,19135.597,,,,,,,,,,,,,237391.609,22919.137,214351.072,0,117.514,3.886,237391.609,46149.076,17.244,221.379,174069.549,16934.361,32353.651,28449.092,1121.923,2254.66,0,2254.66,0,527.976,21150.522,16700.017,178.172,3064.227,1208.106,3565.627,182.265,32.528,0,2689.397,0,0,1001.799,-181.982,-0.855,0,0,0,0,-157.525,435.098,363.617,1613.915,0,0,-83.867,-1458.567,0,0,30.208,30.208,0,0,-5.254,1.464,0,-6.718,0,0,0,347.152,376.721,16.163,0,0,0,97.64,-63.874,0,0,0,0,-79.498,5759.872,156.982,3233.81,2793.324,271.746,3.868,0,164.872,1023.185,253.705,769.48,1097.649,236.979,0.351,0,10.916
16,2024,,,,331606.315,0,26522.985,43940.044,30163.735,13457.532,209.745,109.032,31582.281,76975.774,0,0,186.24,20109.512,466.779,0,55515.387,697.856,11771.602,4275.751,7495.851,223.407,39.47,183.937,10136.979,30837.424,652.977,98962.842,331606.315,323148.343,3259.329,855.049,1921.132,2422.462,331606.315,163195.414,120168.087,48242.814,331606.315,3373.718,187969.414,0.429,54.047,140188.718,19.989,58080.339,58080.339,58080.339,34258.078,0,23720.261,0,,,,,,,,,,,,283171.846,27721.935,255345.415,0,103.291,1.205,283171.846,47589.28,24.753,865.881,203367.205,31324.727,34137.034,29348.182,1855.404,2272.537,0,2272.537,0,660.911,18743.291,14949.435,181.01,2884.485,728.361,3210.999,173.346,37.941,0,565.37,0,0,2817.477,-181.576,-5.418,0,0,0,0,-196.141,273.305,526.341,1127.606,0,0,-278.192,-1102.45,0,0,43.021,43.021,0,0,-1.462,0.049,0,-1.511,0,0,0,937.807,945.522,118.655,0,0,0,182.096,-155.694,0,0,0,0,-152.772,5810.443,128.709,3150.672,2728.178,265.565,4.104,0,152.825,1173.005,224.79,948.215,1054.423,281.854,0.038,0,21.742
17,2015,0,0,0,42805.631,9315.656,1228.6,5973.982,3592.247,1005.574,32.774,1343.387,3166.33,13019.083,0,0,249.946,1274.912,593.803,94.825,6870.109,3935.488,2080.362,1957.236,123.126,1368.736,215.315,1153.421,3807.86,2631.86,213.162,0,42805.631,42006.501,187.692,438.473,29.83,143.135,42804.631,7193.69,20715.521,14895.42,42805.631,3486.255,27175.678,696.925,1267.301,9969.514,209.958,17525.52,11978.691,12002.991,4993.762,0,3517.303,3491.926,0,-24.3,5546.829,5659.934,0,0,0,319.364,5340.57,-113.105,-113.105,57018.437,6236.356,50600.617,0,157.806,23.658,57018.437,18033.602,478.973,622.463,33606.26,4277.139,4337.09,3074.575,172.424,998.762,0,998.762,0,91.329,3190.529,2634.825,295.911,244.5,15.293,40.503,35.133,2.635,0,0.009,0,0,63.486,-5.203,-4.627,0,0,0,0,-50.93,-22.678,44.82,4.19,0.011,0,-5.651,-65.843,-0.205,0,0.000163689,1.5063e-05,0.000148626,0,3.52,9.364,1.497,-7.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.923,26.841,373.381,326.749,24.843,0.325,0,21.464,246.791,45.724,201.067,163.689,29.24,0,0,127.981
17,2016,0,0,0,58988.895,12487.074,1238.341,10371.305,7444.362,1527.707,25.032,1374.204,3170.979,18301.647,0,0,270.779,4870.98,600.512,126.354,7447.422,4985.6,2223.753,2092.807,130.946,2624.489,239.146,2385.343,3778.208,4558.072,235.027,0,58988.895,57827.452,156.742,739.728,21.93,243.043,58988.895,10235.116,28384.397,20369.382,58988.895,4300.594,38452.647,1928.956,2374.947,11754.92,176.831,19731.935,15429.575,15446.564,8576.889,5519.675,1350,0,0,-16.989,4302.36,4897.11,0,0,0,319.364,4577.746,-594.75,-594.75,72130.806,6875.576,65100.639,0,79.491,75.1,72130.806,12789.146,340.168,1614.965,49183.49,8203.037,6149.615,4989.712,76.245,1023.753,0,1023.753,0,59.905,4306.583,3856.682,193.823,244.5,11.578,44.195,38.195,3.183,0,0,0,0,108.273,-9.194,-7.285,0,0,0,0,-88.977,-15.548,53.472,20.082,0.205,0,-39.124,-50.18,-0.003,0,0,0,0,0,36.589,46.867,0,-10.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.317,18.521,436.915,384.684,26.558,0.358,0,25.315,284.106,50.509,233.597,169.931,55.449,0,0,154.395
17,2017,4460.342,4460.342,0,70525.51,10813.668,871.305,13046.035,7775.449,3469.337,13.506,1787.743,1562.693,24555.099,0,0,166.775,7419.081,562.411,75.996,10069.025,6261.811,2897.233,2827.899,69.334,4545.949,143.996,4401.953,5280.32,6815.451,137.757,0,70525.51,69807.692,123.079,203.597,116.282,274.86,70525.51,13898.736,30951.57,25675.204,70525.51,5507.532,47133.261,2927.944,1055.51,13764.053,137.21,22060.211,18227.918,18248.264,9340.171,0,5895.438,3012.655,0,-20.346,3832.293,4876.43,0,0,0,319.364,4557.066,-1044.137,-1044.137,80039.516,5810.77,74086.309,0,89.518,52.919,80039.516,12369.717,125.229,903.893,55931.669,10709.008,7371.235,5797.143,162.005,1323.889,0,1323.889,0,88.198,5398.816,4785.366,351.615,245.072,16.763,65.478,46.722,5.2,0,0,0,12.197,148.59,-13.633,-10.337,0,0,0,0,-123.261,7.57,152.61,237.7,0.285,0,-42.912,-339.895,-0.218,0,0,0,0,0,89.671,105.55,0,-12.523,0,-3.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.553,21.966,547.997,506.32,34.648,0.489,0,6.54,311.47,57.046,254.424,158.746,72.394,2.768,0,153.212
17,2018,7221.868,7100.889,204.732,83910.159,16704.918,880.83,11086.873,7287.551,2317.98,2.088,1479.254,2304.334,30988.851,0,0,278.834,8851.162,414.97,7.356,15315.267,6121.262,2116.189,2007.518,108.671,4334.023,15.702,4318.321,5521.582,9672.004,300.555,0,83910.159,82497.315,147.091,355.356,537.625,372.772,83910.159,22718.658,35960.192,25231.309,84987.483,3792.916,61331.169,473.775,951.124,17899.837,538.662,20533.761,17826.583,17751.132,8084.233,0,5985.812,3681.087,88.373,-12.922,2707.178,3858.617,0,0,0,3858.617,0,-1151.439,0,84344.557,5696.931,78467.396,0,114.383,65.847,84344.557,12292.597,199.192,1413.889,59292.734,11146.145,8659.444,6855.331,97.755,1604.471,0,1604.471,0,101.887,6322.331,5415.133,357.99,481.932,67.276,185.851,67.105,19.584,0,0,0,83.08,131.255,-22.509,-13.188,0,0,0,0,-79.476,32.258,240.472,205.024,0.159,0,-5.207,-408.13,-0.06,0,49.672,84.869,-19.5,-15.697,184.706,286.712,0,-112.399,0,10.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.86,26.798,791.029,743.01,41.277,0.697,0,6.045,334.558,59.074,275.484,375.005,84.134,3.535,0,17.801
17,2019,1262.704,1202.578,108.118,98613.839,24032.883,807.417,11095.47,7285.743,2341.238,0,1468.489,3959.003,31457.399,0,0,231.136,5063.3,0,0,16336.452,9826.511,4698.381,2991.103,1707.278,7362.971,3.359,7359.612,4851.996,9842.996,505.323,0,98613.839,96194.585,139.245,417.278,757.451,1105.28,98613.839,41016.971,30194.592,27402.276,98613.839,2645.596,72332.453,476.93,232.212,22886.783,39.865,20620.978,20334.918,20283.488,20283.488,0,0,0,84.733,-33.303,286.06,319.364,0,0,0,319.364,0,-33.304,0,95727.318,9774.501,83812.747,0,221.55,1918.52,95727.318,13285.409,552.284,683.655,65174.74,16031.23,10208.207,8439.055,129.873,1523.898,0,1523.898,0,115.381,7313.638,5807.484,492.12,940.21,73.824,335.486,151.254,5.611,0,0,235.576,0,130.789,-53.943,-13.703,0,0,0,0,-120.098,10.301,439.421,444.802,0.4,0,-10.503,-863.762,-0.057,0,171.124,210.998,-75.635,35.761,235.002,270.558,0,-15.174,0,-20.382,0,1533.706,0,0,0,0,144.916,1532.015,0,0,0,-112.098,0,-31.127,1988.35,28.475,1034.888,963.069,49.233,2.218,0,20.368,340.504,58.167,282.337,301.885,92.653,0,0,189.945
17,2020,2693.849,2683.659,22.261,108869.236,20055.213,386.188,9466.74,7679.934,1173.278,0,613.528,4893.402,42616.754,0,0,105.861,6586.426,0,0,19676.065,16248.402,7090.675,3594.541,3496.134,8587.202,10.157,8577.045,5875.123,9452.275,445.664,0,108869.236,106733.552,114.723,305.721,380.456,1334.784,108869.236,53146.83,30973.169,24749.237,108869.236,2026.03,82696.546,443.275,163.308,23366.417,173.66,32180.304,31863.335,31818.476,20800.896,0,5985.578,5032.002,82.661,-37.802,316.969,319.364,0,0,0,319.364,0,-2.395,0,113276.597,11094.48,101535.148,0,287.895,359.074,113276.597,15571.26,282.401,290.024,74574.823,22558.089,10695.78,8940.567,129.953,1484.305,0,1484.305,0,140.955,7634.064,6478.058,113.501,965.548,76.957,356.198,149.658,8.123,0,0,135.267,0,229.631,-55.884,-17.364,0,0,0,0,-93.233,74.729,692.217,534.132,0.632,0,-6.828,-1145.424,0,0,166.774,198.846,-67.993,35.921,171.671,255.836,0,-77.272,0,-6.893,0,748.293,0,0,0,0,267.81,884.588,0,0,0,-191.832,0,-212.273,2177.375,24.061,1177.906,1096.557,55.773,0.293,0,25.283,353.709,67.355,286.354,327.22,107.923,0,0,186.556
17,2021,13082.63,13094.009,0,127588.159,21195.602,186.674,10603.723,7857.069,1563.952,0,1182.702,4597.966,52659.911,0,0,119.426,7585.494,0,0,29234.563,15720.428,11236.149,8615.412,2620.737,7994.75,4.19,7990.56,5845.064,10969.642,2298.678,0,127588.159,125274.231,209.319,345.515,331.68,1427.414,127588.159,72328.675,27424.345,27835.139,127588.159,4553.227,93142.603,437.743,191.559,29234.563,28.464,16819.782,16158.955,16117.832,6705.572,0,3954.856,5457.404,82.054,-40.931,660.827,663.222,0,0,0,663.222,0,-2.395,0,109784.637,8500.025,100050.199,0,883.787,350.626,109784.637,15311.521,391.654,955.081,66614.614,26511.767,11804.488,9720.976,165.613,1751.934,0,1751.934,0,165.965,6618.395,5820.082,153.714,538.819,105.78,1145.887,184.938,5.411,0,0,249.392,0,1079.378,-59.645,-18.29,0,0,0,0,-295.297,148.886,1182.391,486.641,2.606,0,-77.748,-1444.547,-0.457,0,58.462,378.64,-320.869,0.691,306.197,400.539,0,-91.213,0,-3.129,0,180.514,0,0,0,0,294.62,142.934,0,0,0,-197.763,0,-59.277,2529.414,78.802,1316.617,1232.748,61.287,0.486,0,22.096,413.182,74.921,338.261,409.085,112.083,0,0,199.645
17,2022,3987.085,3987.085,,153955.992,22605.524,141.735,14000.912,11390,1326.144,0,1284.768,6340.235,64212.31,0,0,104.328,9874.313,0,0,37065.184,17168.485,14169.501,9871.501,4298,9809,0,9809,7332.956,12035.54,3308.279,0,153955.992,150926.694,569.193,453.553,219.567,1786.985,153955.992,75809.545,45686.603,32459.844,153955.992,4344.697,111820.525,493.395,183.942,37065.183,48.25,8646.945,7949.429,7869.25,3168.253,0,4450.997,250,82.054,-1.875,697.516,715.458,0,0,0,715.458,,-17.942,,115547.271,10755.314,103955.144,0,426.301,410.512,115547.271,21853.799,344.397,783.568,70742.334,21823.173,15149.8,13426.778,760.564,746.306,0,746.306,0,216.152,8143.873,6494.356,556.747,972.85,119.92,1367.317,325.607,6.971,0,0,533.564,0,776.556,-83.524,-21.384,0,0,0,0,-170.473,223.886,1399.358,950.759,4.774,0,-38.655,-2087.171,-5.179,0,228.111,371.161,-154.429,11.379,621.173,813.819,0,-216.155,0,23.509,0,192.896,0,0,0,0,295.649,119.867,0,0,0,-201.012,0,-21.608,3403.523,36.804,1800.099,1661.091,90.619,0.166,0,48.223,568.183,93.021,475.162,643.637,100.038,0,0,254.762
17,2023,8353.236,8353.236,,179751.893,27394.555,348.709,18194.134,15341.45,1594.262,0,1258.422,7461.319,72624.578,0,0,81.756,14454.873,5736.5,0,36857.784,15493.665,18100.261,12859.261,5241,10748.3,1.3,10747,8886.123,12507.611,3486.303,0,179751.893,174248.56,2020.336,383.457,864.311,2235.229,179751.893,63303.785,88769.906,27678.202,179751.893,4851.083,137500.197,400.056,135.313,36857.784,7.46,14286.766,14033.67,13953.491,10764.582,0,2938.909,250,82.054,-1.875,253.096,350.458,0,0,0,350.458,,-97.362,,144840.006,15794.593,128138.764,0,495.975,410.674,144840.006,19285.771,116.808,678.669,89077.488,35681.27,19718.49,17336.233,1376.487,754.167,0,754.167,0,251.603,12647.771,9770.507,1558.062,1214.618,104.584,1307.857,1014.792,3.718,0,0,173.661,0,338.82,-89.796,-19.372,0,0,0,0,-113.966,602.47,1438.78,1395.077,2.337,0,-51.608,-2182.111,-0.005,0,109.18,580.265,-471.085,0,128.66,364.808,0,-156.728,0,-79.42,0,190.721,0,0,0,0,234.65,97.695,0,0,0,-128.654,0,-12.97,3607.148,41.292,1856.595,1715.013,112.363,0.177,0,29.042,671.177,126.456,544.721,653.26,117.411,0,0,267.413
17,2024,8866.716,8868.966,,209354.643,33489.746,200.642,20618.57,17705.332,1563.68,0,1349.558,10463.95,81181.204,0,0,83.628,15489.724,8017.345,0,45013.587,12576.92,19305.518,13593.541,5711.977,12028.991,2.083,12026.908,9949.817,14386.765,7729.44,0,209354.643,204036.375,1358.912,202.862,695.091,3061.403,209354.643,104496.969,73586.267,31271.407,209354.643,4072.447,159634.535,533.608,69.759,45013.591,30.703,19632.455,17555.894,17473.84,10340,0,3283.476,3850.364,82.054,,2076.561,2427.019,2000,0,0,427.019,,-350.458,,168320.164,31560.724,135664.655,0,714.913,379.872,168320.164,19856.042,88.428,1038.783,92768.783,54568.128,20716.605,18031.205,1678.542,729.057,0,729.057,0,277.801,10750.195,7884.456,1596.459,939.258,330.022,1111.695,496.228,3.608,0,0,235.083,0,614.364,-106.004,-18.295,0,0,0,0,-113.289,570.581,781.86,776.351,1.533,0,-39.027,-950.082,-0.054,0,-172.141,1242.784,-1412.675,-2.25,321.407,1000.236,0,-427.608,0,-251.221,0,609.602,592.417,0,0,0,164.141,46.008,0,0,0,-172.56,0,-20.404,4130.218,108.046,2113.46,1954.954,120.948,0.379,0,37.179,774.028,139.134,634.894,705.592,135.804,-0.903,0,294.191
18,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2018,,,,77185.148,4461.678,3299.326,10805.782,6521.571,2936.017,320.971,1027.223,4866.845,42528.477,0,0,111.149,395.002,295.579,0,38990.527,2736.22,5776.86,3539.708,2237.152,261.237,221.729,39.508,4715.957,468.986,0,0,77185.148,74732.049,1591.765,295.942,242.441,322.951,77185.148,17367.653,24545.522,35271.973,77185.148,2780.78,34861.727,41.533,314.284,38990.04,196.784,24899.523,24461.684,24326.174,13120.203,0,6136.615,5069.356,315.169,-179.659,437.839,801.215,0,0,0,44.7,756.515,-363.376,-363.041,76138.062,13825.712,61575.281,0,704.349,32.72,76138.062,2078.843,14.778,2133.36,40705.911,31205.17,9373.839,6449.812,327.83,2032.818,0,2032.818,0,563.379,4996.062,3987.784,453.756,351.672,202.85,676.185,268.234,5.289,0,0,371.708,0,219.48,-131.499,-18.185,-26.144,-1.388,0,0,-11.31,81.31,213.573,489.07,0,0,-119.569,-501.764,0,0,0,0,0,0,351.959,418.482,0,-21.913,0,-44.61,0,139.569,30.974,0.297,0,0,0,117.999,0,-0.828,0,0,0,-8.873,2846.688,0.652,1509.599,1384.634,68.642,9.848,0,46.475,352.708,88.818,263.89,909.609,52.745,21.375,0,0
